22656,1574
157882,778
203907,467
70604,419
139985,317
57695,298
21234,295
276052,284
40342,277
16883,263
276101,252
18393,207
3474,189
571407,175
103154,174
605744,171
342852,169
829571,168
13531,153
4725,151
260990,142
37213,137
367273,132
1679863,124
12960,124
6309,118
17172,115
2598,108
20654,105
13792,103
61974,100
265143,97
256196,97
304,95
522444,95
135589,94
1288,91
230513,90
4249,90
869736,89
157247,88
14955,86
77779,82
34397,79
105224,79
89266,79
7412,77
115145,76
1103872,74
1707091,74
45664,71
228171,71
335858,69
3916,67
418556,66
131872,65
14860,65
139010,64
1357341,62
131368,62
535871,61
34088,60
16853,58
13,56
53897,56
129570,56
65868,54
47773,54
383861,52
653230,52
50476,51
438154,51
501557,50
207421,50
123582,49
464988,48
263525,47
422597,47
871026,46
251173,46
202214,45
597657,45
7671,45
149808,44
57752,44
893,44
3295,43
521799,42
280244,40
839646,40
218978,40
127479,40
201359,40
3333,40
121747,40
992484,39
90848,39
478399,39
600500,39
155137,39
112671,39
343955,39
179850,38
5171,38
227665,38
11296,38
1831293,37
59501,37
438992,37
24545,37
697449,36
271357,36
680925,36
23072,36
104891,35
20394,35
183406,35
82865,34
331052,34
88656,33
305644,33
416564,33
217862,33
42769,33
330057,32
222674,32
18154,32
41619,32
12943,32
1393766,32
697630,31
64174,31
140816,30
1968,30
26457,30
758280,30
1735406,30
202009,30
24054,30
1094597,30
177800,30
180659,29
659804,29
372643,29
73070,29
1155209,28
217324,28
58956,28
241590,28
47190,28
166339,28
10661,28
12048,28
42126,28
330565,28
17041,28
127320,27
27198,27
714968,27
1093528,27
43582,27
178526,27
302916,27
19479,26
31136,26
637853,26
125844,26
551406,26
49246,26
53013,26
26620,26
100516,26
2648,26
217332,25
15880,25
552759,25
1927832,25
185722,25
584862,25
1432,25
122428,25
1836,25
1441122,25
572670,25
3171,25
23691,24
326480,24
559070,24
170974,24
300311,24
21441,24
29995,24
34211,24
1034737,24
8946,24
126769,24
247533,23
127359,23
67606,23
203657,23
192444,23
33708,23
68587,23
48933,23
2959,23
31480,23
244296,23
4893,23
1343161,22
13663,22
103043,22
273200,22
44523,22
31506,22
8753,22
214010,22
474189,21
1133011,21
302139,21
298455,21
928711,21
4728,21
20670,21
18157,21
6782,21
592139,21
75170,21
62130,21
192247,21
343568,21
750987,20
56285,20
95810,20
1035,20
27439,20
120808,20
70795,20
25122,20
75126,20
1749753,20
172211,19
21925,19
1065197,19
179233,19
449856,19
104950,19
244128,19
3553087,19
472792,19
288671,18
16542,18
23283,18
20029,18
808486,18
353852,18
2988,18
1081110,18
83695,18
171061,18
139595,18
330315,18
28169,18
318758,17
90566,17
61158,17
574479,17
84378,17
149392,17
453590,17
35501,17
248432,17
544983,17
131433,17
339637,17
9815,17
116639,17
84651,17
3093,17
1587046,17
34509,17
146347,17
254279,17
21005,17
635608,16
86989,16
1163607,16
85421,16
1350762,16
12541,16
1076640,16
150339,16
419075,16
29407,16
978917,16
82804,16
153621,16
5190,16
823393,16
44330,16
20938,16
263004,16
738746,16
23354,16
11721,16
4223,16
289171,16
554431,16
572,15
24468,15
1583,15
685641,15
142446,15
1189885,15
3434,15
548225,15
216063,15
33213,15
4926,15
731620,15
149311,15
426412,15
373861,15
318174,15
361319,15
73652,15
10973,15
8026,15
19276,15
193906,15
72673,15
38896,15
2711488,15
105744,15
63034,15
238639,15
35092,15
1079354,15
844882,14
40310,14
513838,14
15459,14
142822,14
309308,14
100970,14
202375,14
120955,14
224671,14
922184,14
654801,14
17871,14
714969,14
17343,14
257356,14
227140,14
32090,14
345717,14
234922,14
2405,14
6509,14
45914,14
2362,14
675502,14
15619,14
513769,13
723920,13
41423,13
3587,13
1225328,13
43681,13
64044,13
187141,13
289396,13
122207,13
571189,13
100565,13
234901,13
