"139985","2737"
"57695","2693"
"22656","2560"
"992484","2414"
"207421","2285"
"571407","2077"
"131872","1930"
"522444","1848"
"230513","1703"
"157882","1589"
"418556","1476"
"37213","1291"
"714968","1243"
"203907","1187"
"260990","1117"
"871026","1061"
"256196","1023"
"438154","998"
"478399","973"
"2970947","916"
"984823","816"
"1831293","815"
"1707091","745"
"12960","731"
"2314073","726"
"1103872","724"
"70604","699"
"34088","655"
"2587435","645"
"383861","615"
"829571","610"
"276052","609"
"367273","607"
"105224","596"
"53897","590"
"335858","584"
"1927832","577"
"3218114","564"
"535871","549"
"115145","518"
"21234","517"
"573032","510"
"301607","509"
"1679863","503"
"1221571","493"
"16883","482"
"342852","465"
"1065197","454"
"438992","448"
"605744","438"
"869736","415"
"1094597","414"
"2310289","394"
"3049628","386"
"40342","384"
"1093528","381"
"14955","367"
"18157","365"
"4725","363"
"4249","363"
"637853","362"
"1189885","359"
"552759","357"
"1869846","349"
"1079354","347"
"1293744","336"
"179850","334"
"2300597","323"
"1357341","322"
"1081110","320"
"1393766","314"
"103154","309"
"157247","299"
"680925","297"
"201359","292"
"300257","285"
"155137","284"
"1040885","282"
"2024761","280"
"243943","276"
"209513","275"
"548225","270"
"1735406","269"
"34397","268"
"464988","266"
"2670892","266"
"127320","264"
"2541560","263"
"251173","262"
"280244","262"
"928711","262"
"1265660","262"
"597657","261"
"139010","258"
"714969","256"
"513838","256"
"135589","254"
"304","252"
"1034737","249"
"1704529","249"
"3474","247"
"1076463","247"
"248432","247"
"839646","246"
"415448","244"
"823393","244"
"302139","244"
"121747","243"
"1163607","242"
"474189","242"
"1424875","241"
"589259","240"
"302916","240"
"870248","238"
"940428","235"
"659804","233"
"598289","230"
"2670792","230"
"653856","229"
"318758","228"
"416206","228"
"2353911","223"
"572670","222"
"45664","222"
"131433","222"
"276101","221"
"1003142","220"
"592139","219"
"59501","218"
"203657","217"
"101361","216"
"1343161","215"
"2711488","214"
"2422776","212"
"265143","209"
"3545273","208"
"749588","206"
"2702504","206"
"6309","205"
"1997093","204"
"7412","200"
"506855","200"
"905762","198"
"228171","198"
"1870555","196"
"3282808","196"
"1587046","196"
"241590","193"
"330057","193"
"1631193","192"
"2193767","192"
"501696","191"
"616460","191"
"2071828","190"
"104950","189"
"738746","188"
"391554","187"
"20654","186"
"600500","186"
"42769","185"
"1440565","183"
"106261","178"
"3182664","176"
"296328","175"
"217324","174"
"179630","173"
"343955","172"
"1705598","171"
"2396539","170"
"384706","169"
"1237040","168"
"116509","167"
"61624","167"
"2464386","166"
"1654265","165"
"1894684","165"
"142822","165"
"18393","164"
"263525","163"
"305644","163"
"453005","162"
"14860","161"
"64174","161"
"183406","160"
"1749753","160"
"3916","160"
"1133011","158"
"1048330","158"
"1796579","158"
"3893496","157"
"824987","157"
"2664200","156"
"72673","156"
"1173114","155"
"61974","155"
"1827903","155"
"129570","155"
"642706","154"
"2415194","154"
"584862","154"
"20394","154"
"32090","153"
"2107876","153"
"1057429","152"
"397786","150"
"1155209","149"
"1288","149"
"1305253","148"
"2894369","148"
"3269852","148"
"1864167","147"
"352131","147"
"551406","147"
"808486","147"
"991778","145"
"982341","145"
"1501794","145"
"177800","145"
"466862","144"
"1202025","144"
"116472","144"
"3296621","144"
"395202","144"
"750040","142"
"313137","142"
"330315","141"
"1206301","141"
"1651233","141"
"202009","140"
"2616073","139"
"685641","139"
"1455016","139"
"1057230","138"
"271357","137"
"544983","137"
"164835","136"
"1768232","136"
"521799","136"
"1442874","135"
"942391","135"
"218978","135"
"1449199","135"
"821657","135"
"693752","134"
"581994","134"
"581205","134"
"2891664","134"
"1711796","134"
"3444777","133"
"1291492","133"
"758280","132"
"443515","132"
"1060350","132"
"214010","131"
"41423","131"
"949300","131"
"2365297","131"
"204788","130"
"13663","130"
"421195","130"
"114226","129"
"931982","129"
"121993","128"
"103043","128"
"127479","128"
"1025118","128"
"331052","128"
"390695","128"
"3636601","127"
"974186","126"
"495796","126"
"116639","126"
"220834","125"
"69258","125"
"1624376","125"
"416564","125"
"256618","124"
"1798593","123"
"2790364","123"
"372643","123"
"1585767","122"
"2736496","122"
"1599479","122"
"1019167","122"
"1143825","122"
"653230","121"
"2197700","120"
"1795530","120"
"1439305","120"
"1123123","118"
"559070","118"
"1882149","116"
"1113392","116"
"1836","115"
"13792","115"
"100565","114"
"2598","114"
"2115021","114"
"1151456","114"
"1719067","113"
"2898867","112"
"205426","112"
"2164109","112"
"15619","112"
"1380752","111"
"86604","111"
"1768226","111"
"714965","111"
"687514","110"
"233792","110"
"82511","110"
"1981279","109"
"131368","109"
"2696260","109"
"98811","109"
"24054","108"
