22656,51
157882,43
203907,20
276101,18
70604,16
21234,14
3474,12
40342,12
16883,10
57695,10
13531,9
18393,9
17172,9
20654,7
276052,7
139985,7
6309,6
89266,6
2598,6
12960,6
4725,6
61974,5
16853,5
422597,5
571407,5
104891,4
77779,4
88656,4
2603,4
1103872,4
227665,4
103154,4
260990,4
869736,4
597657,4
3093,4
34088,3
86989,3
202214,3
244296,3
135589,3
256196,3
288671,3
13,3
157247,3
82156,3
15255,3
2238,3
3553087,3
1288,3
8026,3
112671,3
1679863,3
37213,3
922184,3
56285,3
829571,3
235,3
123582,3
1357341,3
17041,3
236398,3
25122,2
1249117,2
67606,2
23368,2
304,2
178910,2
22850,2
50476,2
1694,2
27565,2
893,2
216063,2
305644,2
2948,2
37193,2
571189,2
4052,2
23354,2
35,2
20734,2
4249,2
4792,2
23072,2
112779,2
263525,2
44523,2
342852,2
418556,2
44757,2
30453,2
95810,2
367273,2
1163802,2
4194,2
1081110,2
12048,2
5077,2
464988,2
127479,2
59501,2
1551022,2
277683,2
70616,2
445543,2
102939,2
105744,2
82865,2
18154,2
20029,2
142983,2
653230,2
13792,2
974,2
1041822,2
5382,2
273200,2
30354,2
16414,2
55847,2
179233,2
18936,2
24545,2
3171,2
2628,2
18511,2
750987,2
230513,2
29995,2
53444,2
197772,2
34509,2
11296,2
6782,2
1853,2
4893,2
14955,2
43582,2
791998,2
2961,2
14089,2
1666,2
58220,2
63436,2
7412,2
251173,2
2959,2
238639,2
330057,2
47190,2
85421,2
23283,1
516701,1
516910,1
68507,1
1117415,1
26457,1
211967,1
173670,1
20984,1
282034,1
292728,1
202375,1
2055996,1
167745,1
807231,1
89806,1
63034,1
1264826,1
1237575,1
26334,1
8143,1
982084,1
1557,1
211674,1
63293,1
21152,1
1408611,1
11858,1
633923,1
397911,1
74291,1
61530,1
2635682,1
216111,1
128812,1
462,1
6044,1
746672,1
690777,1
899126,1
510583,1
850983,1
57752,1
207421,1
25498,1
18814,1
28804,1
57477,1
350615,1
228886,1
102008,1
31480,1
38264,1
170587,1
18771,1
34211,1
57686,1
52070,1
85,1
489261,1
559185,1
101672,1
759140,1
328862,1
1597833,1
73019,1
38466,1
62130,1
452425,1
5542,1
379693,1
12887,1
13757,1
29031,1
37298,1
827060,1
598327,1
578746,1
1423,1
287,1
485115,1
4206,1
2204759,1
468112,1
74491,1
244128,1
95624,1
217324,1
82511,1
1025068,1
122428,1
18103,1
423054,1
980935,1
19884,1
12983,1
176180,1
5314,1
296108,1
13687,1
3508,1
350692,1
1339987,1
576242,1
82609,1
335650,1
222674,1
378151,1
963674,1
216222,1
217862,1
77244,1
25468,1
593141,1
934560,1
1870,1
146347,1
231917,1
1836,1
361924,1
15055,1
21590,1
2531036,1
5812,1
133732,1
143473,1
121747,1
12968,1
1192381,1
440355,1
453708,1
501557,1
472792,1
166235,1
406429,1
1354278,1
7686,1
2206410,1
103014,1
1058366,1
27474,1
946224,1
1977903,1
9990,1
243300,1
432903,1
898375,1
1637320,1
48181,1
1312343,1
168175,1
162410,1
14570,1
1417,1
21005,1
185908,1
370027,1
831878,1
660374,1
592139,1
510081,1
844882,1
140816,1
258689,1
117839,1
5814,1
24815,1
366234,1
748718,1
1079354,1
509477,1
175778,1
12215,1
22979,1
75170,1
43016,1
2504,1
1584255,1
5380,1
157196,1
17663,1
101361,1
149808,1
2920585,1
52176,1
408199,1
39455,1
1288598,1
125844,1
20520,1
12634,1
205426,1
400545,1
2361336,1
6414,1
93922,1
33358,1
1651073,1
686478,1
67350,1
156879,1
7671,1
126142,1
451119,1
450398,1
873875,1
8590,1
978346,1
3827,1
16476,1
660774,1
265375,1
153184,1
10007,1
6180,1
3140,1
142822,1
1288364,1
59009,1
1992,1
475456,1
1178448,1
5507,1
136928,1
86463,1
56708,1
12838,1
508194,1
2359920,1
27528,1
714969,1
972684,1
1380918,1
12388,1
19029,1
279452,1
66686,1
18093,1
14349,1
837530,1
17343,1
201722,1
572670,1
102200,1
5993,1
5432,1
330867,1
43597,1
2517,1
8969,1
97745,1
5975,1
49713,1
711993,1
169484,1
23691,1
233878,1
707399,1
118469,1
605744,1
404760,1
49913,1
9530,1
266541,1
403999,1
125946,1
34880,1
2164109,1
808486,1
77507,1
1037210,1
21108,1
52028,1
26535,1
1087918,1
126014,1
97627,1
82505,1
65868,1
118437,1
183406,1
19479,1
187986,1
42475,1
234,1
157852,1
125389,1
128397,1
365445,1
47773,1
1010931,1
13663,1
453596,1
224700,1
367285,1
16907,1
73652,1
187014,1
376016,1
507351,1
31136,1
21126,1
1055001,1
109427,1
10973,1
19629,1
4332,1
14660,1
868089,1
720,1
18722,1
119280,1
377270,1
343664,1
26095,1
59869,1
697449,1
1284661,1
183942,1
65454,1
473070,1
290769,1
1225583,1
9951,1
281678,1
27349,1
298575,1
5171,1
256660,1
637853,1
180416,1
41939,1
574799,1
298389,1
10369,1
167016,1
427545,1
600500,1
208560,1
222467,1
91158,1
6508,1
9648,1
458180,1
2396624,1
5821,1
843804,1
111245,1
866732,1
449856,1
439945,1
18907,1
653298,1
1864167,1
12123,1
50142,1
123378,1
866064,1
527768,1
83819,1
438992,1
730759,1
88313,1
80779,1
45230,1
34201,1
15950,1
372643,1
12541,1
1011995,1
1996,1
72673,1
20479,1
4100,1
17086,1
616412,1
15114,1
64331,1
699240,1
26160,1
478399,1
135360,1
292,1
19276,1
77567,1
359476,1
919125,1
7193,1
56994,1
224671,1
166712,1
300162,1
10433,1
21030,1
15649,1
876142,1
19911,1
179630,1
170974,1
3432,1
416564,1
879485,1
485337,1
1428821,1
16035,1
63013,1
14981,1
120955,1
1310,1
85306,1
1831293,1
603444,1
6225,1
41871,1
189511,1
284035,1
3577235,1
114996,1
3401555,1
72563,1
33708,1
16828,1
9191,1
115145,1
745139,1
4926,1
336355,1
69689,1
14924,1
1286723,1
12631,1
179057,1
992151,1
1927832,1
4728,1
5696,1
15809,1
105570,1
2187042,1
663130,1
1855968,1
251153,1
490526,1
3122,1
453005,1
27439,1
75554,1
2664350,1
1060037,1
387710,1
33974,1
1973271,1
1820,1
2822,1
888350,1
171469,1
1284353,1
43151,1
358281,1
48933,1
6198,1
290629,1
1359540,1
1396340,1
129570,1
149341,1
243782,1
4192,1
52175,1
20840,1
140934,1
27020,1
36984,1
103413,1
1309304,1
1060205,1
84378,1
545127,1
95725,1
26737,1
309596,1
177800,1
656963,1
239168,1
568406,1
82559,1
134633,1
62571,1
2147481,1
120444,1
15790,1
67566,1
22227,1
286715,1
1586,1
405143,1
127013,1
1328888,1
33889,1
471272,1
749517,1
27658,1
1274957,1
12916,1
149392,1
2405,1
1031591,1
1457659,1
115432,1
2314073,1
180659,1
78077,1
39975,1
41747,1
2354,1
70393,1
300257,1
906421,1
535871,1
1348,1
329637,1
217672,1
513850,1
327301,1
36267,1
521799,1
1178265,1
244473,1
444796,1
345717,1
402637,1
10204,1
49746,1
42126,1
489041,1
706012,1
384464,1
775893,1
184977,1
739,1
35501,1
1213738,1
1196549,1
25637,1
70795,1
231078,1
582699,1
20459,1
68757,1
340478,1
1049184,1
303810,1
44389,1
426412,1
2443,1
148909,1
857987,1
194980,1
1099617,1
571612,1
2273540,1
12469,1
74003,1
839646,1
309683,1
40581,1
21838,1
234922,1
522444,1
3182664,1
3009,1
3713,1
115160,1
49246,1
250096,1
22704,1
233014,1
2309,1
17651,1
799227,1
1679537,1
131872,1
1012,1
633239,1
32834,1
2345933,1
34397,1
418183,1
196675,1
13673,1
121971,1
66451,1
143972,1
154527,1
763036,1
64881,1
133408,1
5190,1
173677,1
395760,1
2084,1
203200,1
823393,1
863980,1
311764,1
280244,1
34161,1
2170994,1
55155,1
1600696,1
26682,1
838168,1
11721,1
2033093,1
296452,1
12943,1
3434,1
171675,1
350836,1
9417,1
210719,1
126769,1
264181,1
166949,1
5438,1
122,1
110979,1
351585,1
41619,1
367916,1
1428606,1
52233,1
587884,1
433695,1
127320,1
495663,1
24054,1
762913,1
103842,1
2597,1
592746,1
591495,1
130832,1
424185,1
8946,1
46768,1
8563,1
18573,1
17205,1
131368,1
1749753,1
20178,1
732379,1
593264,1
474189,1
265167,1
124111,1
3333,1
821674,1
238578,1
216517,1
31892,1
408227,1
1793,1
196211,1
28683,1
601806,1
867184,1
214010,1
526415,1
143585,1
82599,1
553524,1
303071,1
42891,1
27866,1
88198,1
202009,1
3916,1
20481,1
23704,1
2648,1
341508,1
1194,1
339736,1
487390,1
25625,1
4901,1
13107,1
548225,1
90874,1
106463,1
21849,1
479870,1
201359,1
54538,1
1154836,1
771837,1
890,1
1228221,1
700728,1
1428555,1
45664,1
247533,1
256376,1
2030,1
15880,1
